"gene_symbol","present_in_gpl14951_symbol_or_ilmn_gene"
"NADK",TRUE
"NADSYN1",TRUE
"NAE1",TRUE
"NAF1",TRUE
"NAG18",TRUE
"NAGA",TRUE
"NAGK",TRUE
"NAGLU",TRUE
"NAGPA",TRUE
"NAGS",TRUE
"NAIF1",TRUE
"NAIP",TRUE
"NALCN",TRUE
"NALP5",TRUE
"NAMPT",TRUE
"NANOG",TRUE
"NANOS1",TRUE
"NANOS2",TRUE
"NANP",TRUE
"NANS",TRUE
"NAP1L1",TRUE
"NAP1L2",TRUE
"NAP1L3",TRUE
"NAP1L4",TRUE
"NAP1L5",TRUE
"NAPA",TRUE
"NAPB",TRUE
"NAPEPLD",TRUE
"NAPG",TRUE
"NAPRT1",TRUE
"NAPSA",TRUE
"NAPSB",TRUE
"NARF",TRUE
"NARFL",TRUE
"NARG1",TRUE
"NARG1L",TRUE
"NARG2",TRUE
"NARS",TRUE
"NARS2",TRUE
"NASP",TRUE
"NAT1",TRUE
"NAT10",TRUE
"NAT11",TRUE
"NAT12",TRUE
"NAT13",TRUE
"NAT14",TRUE
"NAT15",TRUE
"NAT2",TRUE
"NAT5",TRUE
"NAT6",TRUE
"NAT8",TRUE
"NAT8B",TRUE
"NAT8L",TRUE
"NAT9",TRUE
"NAV1",TRUE
"NAV2",TRUE
"NAV3",TRUE
"NBAS",TRUE
"NBEA",TRUE
"NBEAL1",TRUE
"NBL1",TRUE
"NBLA00301",TRUE
"NBN",TRUE
"NBPF1",TRUE
"NBPF10",TRUE
"NBPF11",TRUE
"NBPF14",TRUE
"NBPF15",TRUE
"NBPF16",TRUE
"NBPF20",TRUE
"NBPF22P",TRUE
"NBPF3",TRUE
"NBPF7",TRUE
"NBR1",TRUE
"NBR2",TRUE
"NCALD",TRUE
"NCAM1",TRUE
"NCAM2",TRUE
"NCAN",TRUE
"NCAPD2",TRUE
"NCAPD3",TRUE
"NCAPG",TRUE
"NCAPG2",TRUE
"NCAPH",TRUE
"NCAPH2",TRUE
"NCBP1",TRUE
"NCBP2",TRUE
"NCCRP1",TRUE
"NCDN",TRUE
"NCF1",TRUE
"NCF1B",TRUE
"NCF1C",TRUE
"NCF2",TRUE
"NCF4",TRUE
"NCK1",TRUE
"NCK2",TRUE
"NCKAP1",TRUE
"NCKAP1L",TRUE
"NCKAP5",TRUE
"NCKIPSD",TRUE
"NCL",TRUE
"NCLN",TRUE
"NCOA1",TRUE
"NCOA2",TRUE
"NCOA3",TRUE
"NCOA4",TRUE
"NCOA5",TRUE
"NCOA6",TRUE
"NCOA6IP",TRUE
"NCOA7",TRUE
"NCOR1",TRUE
"NCOR2",TRUE
"NCR1",TRUE
"NCR2",TRUE
"NCR3",TRUE
"NCRNA00028",TRUE
"NCRNA00051",TRUE
"NCRNA00081",TRUE
"NCRNA00085",TRUE
"NCRNA00086",TRUE
"NCRNA00087",TRUE
"NCRNA00092",TRUE
"NCRNA00093",TRUE
"NCRNA00094",TRUE
"NCRNA00095",TRUE
"NCRNA00099",TRUE
"NCRNA00111",TRUE
"NCRNA00112",TRUE
"NCRNA00113",TRUE
"NCRNA00115",TRUE
"NCRNA00119",TRUE
"NCRNA00120",TRUE
"NCRNA00152",TRUE
"NCRNA00153",TRUE
"NCRNA00157",TRUE
"NCRNA00158",TRUE
"NCRNA00159",TRUE
"NCRNA00160",TRUE
"NCRNA00161",TRUE
"NCRNA00162",TRUE
"NCRNA00167",TRUE
"NCRNA00173",TRUE
"NCRNA00181",TRUE
"NCRNA00200",TRUE
"NCRNA00219",TRUE
"NCSTN",TRUE
"NDC80",TRUE
"NDE1",TRUE
"NDEL1",TRUE
"NDFIP1",TRUE
"NDFIP2",TRUE
"NDN",TRUE
"NDNL2",TRUE
"NDOR1",TRUE
"NDP",TRUE
"NDRG1",TRUE
"NDRG2",TRUE
"NDRG3",TRUE
"NDRG4",TRUE
"NDST1",TRUE
"NDST2",TRUE
"NDST3",TRUE
"NDST4",TRUE
"NDUFA1",TRUE
"NDUFA10",TRUE
"NDUFA11",TRUE
"NDUFA12",TRUE
"NDUFA13",TRUE
"NDUFA2",TRUE
"NDUFA3",TRUE
"NDUFA4",TRUE
"NDUFA4L2",TRUE
"NDUFA5",TRUE
"NDUFA6",TRUE
"NDUFA7",TRUE
"NDUFA8",TRUE
"NDUFA9",TRUE
"NDUFAB1",TRUE
"NDUFAF1",TRUE
"NDUFAF2",TRUE
"NDUFAF3",TRUE
"NDUFB1",TRUE
"NDUFB10",TRUE
"NDUFB11",TRUE
"NDUFB2",TRUE
"NDUFB3",TRUE
"NDUFB4",TRUE
"NDUFB5",TRUE
"NDUFB6",TRUE
"NDUFB7",TRUE
"NDUFB8",TRUE
"NDUFB9",TRUE
"NDUFC1",TRUE
"NDUFC2",TRUE
"NDUFS1",TRUE
"NDUFS2",TRUE
"NDUFS3",TRUE
"NDUFS4",TRUE
"NDUFS5",TRUE
"NDUFS6",TRUE
"NDUFS7",TRUE
"NDUFS8",TRUE
"NDUFV1",TRUE
"NDUFV2",TRUE
"NDUFV3",TRUE
"NEB",TRUE
"NEBL",TRUE
"NECAB1",TRUE
"NECAB2",TRUE
"NECAB3",TRUE
"NECAP1",TRUE
"NECAP2",TRUE
"NEDD1",TRUE
"NEDD4",TRUE
"NEDD4L",TRUE
"NEDD8",TRUE
"NEDD9",TRUE
"NEFH",TRUE
"NEFL",TRUE
"NEFM",TRUE
"NEGR1",TRUE
"NEIL1",TRUE
"NEIL2",TRUE
"NEIL3",TRUE
"NEK1",TRUE
"NEK10",TRUE
"NEK11",TRUE
"NEK2",TRUE
"NEK3",TRUE
"NEK4",TRUE
"NEK5",TRUE
"NEK6",TRUE
"NEK7",TRUE
"NEK8",TRUE
"NEK9",TRUE
"NELF",TRUE
"NELL1",TRUE
"NELL2",TRUE
"NENF",TRUE
"NEO1",TRUE
"NES",TRUE
"NET1",TRUE
"NETO1",TRUE
"NETO2",TRUE
"NEU1",TRUE
"NEU2",TRUE
"NEU3",TRUE
"NEU4",TRUE
"NEURL",TRUE
"NEURL1B",TRUE
"NEURL2",TRUE
"NEURL4",TRUE
"NEUROD1",TRUE
"NEUROD2",TRUE
"NEUROD4",TRUE
"NEUROD6",TRUE
"NEUROG1",TRUE
"NEUROG2",TRUE
"NEUROG3",TRUE
"NEXN",TRUE
"NF1",TRUE
"NF2",TRUE
"NFAM1",TRUE
"NFASC",TRUE
"NFAT5",TRUE
"NFATC1",TRUE
"NFATC2",TRUE
"NFATC2IP",TRUE
"NFATC3",TRUE
"NFATC4",TRUE
"NFE2",TRUE
"NFE2L1",TRUE
"NFE2L2",TRUE
"NFE2L3",TRUE
"NFIA",TRUE
"NFIB",TRUE
"NFIC",TRUE
"NFIL3",TRUE
"NFIX",TRUE
"NFKB1",TRUE
"NFKB2",TRUE
"NFKBIA",TRUE
"NFKBIB",TRUE
"NFKBID",TRUE
"NFKBIE",TRUE
"NFKBIL1",TRUE
"NFKBIL2",TRUE
"NFKBIZ",TRUE
"NFRKB",TRUE
"NFS1",TRUE
"NFU1",TRUE
"NFX1",TRUE
"NFXL1",TRUE
"NFYA",TRUE
"NFYB",TRUE
"NFYC",TRUE
"NGB",TRUE
"NGDN",TRUE
"NGEF",TRUE
"NGF",TRUE
"NGFR",TRUE
"NGFRAP1",TRUE
"NGLY1",TRUE
"NGRN",TRUE
"NHEDC2",TRUE
"NHEJ1",TRUE
"NHLH1",TRUE
"NHLH2",TRUE
"NHLRC1",TRUE
"NHLRC2",TRUE
"NHLRC3",TRUE
"NHLRC4",TRUE
"NHP2",TRUE
"NHP2L1",TRUE
"NHS",TRUE
"NHSL2",TRUE
"NICN1",TRUE
"NID1",TRUE
"NID2",TRUE
"NIF3L1",TRUE
"NIN",TRUE
"NINJ1",TRUE
"NINJ2",TRUE
"NINL",TRUE
"NIP30",TRUE
"NIP7",TRUE
"NIPA1",TRUE
"NIPA2",TRUE
"NIPAL1",TRUE
"NIPAL2",TRUE
"NIPBL",TRUE
"NIPSNAP1",TRUE
"NIPSNAP3A",TRUE
"NIPSNAP3B",TRUE
"NISCH",TRUE
"NIT1",TRUE
"NIT2",TRUE
"NKAIN1",TRUE
"NKAIN2",TRUE
"NKAIN3",TRUE
"NKAIN4",TRUE
"NKAP",TRUE
"NKAPL",TRUE
"NKD1",TRUE
"NKD2",TRUE
"NKG7",TRUE
"NKIRAS1",TRUE
"NKIRAS2",TRUE
"NKPD1",TRUE
"NKRF",TRUE
"NKTR",TRUE
"NKX2-1",TRUE
"NKX2-2",TRUE
"NKX2-3",TRUE
"NKX2-5",TRUE
"NKX2-8",TRUE
"NKX3-1",TRUE
"NKX6-1",TRUE
"NKX6-2",TRUE
"NKX6-3",TRUE
"NLE1",TRUE
"NLF2",TRUE
"NLGN1",TRUE
"NLGN2",TRUE
"NLGN3",TRUE
"NLGN4X",TRUE
"NLGN4Y",TRUE
"NLK",TRUE
"NLN",TRUE
"NLRC3",TRUE
"NLRC4",TRUE
"NLRC5",TRUE
"NLRP1",TRUE
"NLRP10",TRUE
"NLRP11",TRUE
"NLRP12",TRUE
"NLRP13",TRUE
"NLRP14",TRUE
"NLRP2",TRUE
"NLRP3",TRUE
"NLRP4",TRUE
"NLRP5",TRUE
"NLRP6",TRUE
"NLRP7",TRUE
"NLRP8",TRUE
"NLRP9",TRUE
"NLRX1",TRUE
"NMB",TRUE
"NMBR",TRUE
"NMD3",TRUE
"NME1",TRUE
"NME1-NME2",TRUE
"NME2",TRUE
"NME2P1",TRUE
"NME3",TRUE
"NME4",TRUE
"NME5",TRUE
"NME6",TRUE
"NME7",TRUE
"NMI",TRUE
"NMNAT1",TRUE
"NMNAT2",TRUE
"NMNAT3",TRUE
"NMRAL1",TRUE
"NMS",TRUE
"NMT1",TRUE
"NMT2",TRUE
"NMU",TRUE
"NMUR1",TRUE
"NMUR2",TRUE
"NNAT",TRUE
"NNMT",TRUE
"NNT",TRUE
"NOB1",TRUE
"NOBOX",TRUE
"NOC2L",TRUE
"NOC3L",TRUE
"NOC4L",TRUE
"NOD1",TRUE
"NOD2",TRUE
"NOD3",TRUE
"NODAL",TRUE
"NOG",TRUE
"NOL10",TRUE
"NOL11",TRUE
"NOL12",TRUE
"NOL3",TRUE
"NOL4",TRUE
"NOL6",TRUE
"NOL7",TRUE
"NOL8",TRUE
"NOL9",TRUE
"NOLA1",TRUE
"NOLC1",TRUE
"NOM1",TRUE
"NOMO1",TRUE
"NOMO2",TRUE
"NOMO3",TRUE
"NONO",TRUE
"NOP10",TRUE
"NOP14",TRUE
"NOP16",TRUE
"NOP2",TRUE
"NOP56",TRUE
"NOP58",TRUE
"NOS1",TRUE
"NOS1AP",TRUE
"NOS2",TRUE
"NOS2A",TRUE
"NOS3",TRUE
"NOSIP",TRUE
"NOSTRIN",TRUE
"NOTCH1",TRUE
"NOTCH2",TRUE
"NOTCH2NL",TRUE
"NOTCH3",TRUE
"NOTCH4",TRUE
"NOTUM",TRUE
"NOV",TRUE
"NOVA1",TRUE
"NOVA2",TRUE
"NOX1",TRUE
"NOX3",TRUE
"NOX4",TRUE
"NOX5",TRUE
"NOXA1",TRUE
"NOXO1",TRUE
"NP",TRUE
"NPAL3",TRUE
"NPAS1",TRUE
"NPAS2",TRUE
"NPAS3",TRUE
"NPAS4",TRUE
"NPAT",TRUE
"NPB",TRUE
"NPBWR1",TRUE
"NPBWR2",TRUE
"NPC1",TRUE
"NPC1L1",TRUE
"NPC2",TRUE
"NPDC1",TRUE
"NPEPL1",TRUE
"NPEPPS",TRUE
"NPFF",TRUE
"NPFFR1",TRUE
"NPFFR2",TRUE
"NPHP1",TRUE
"NPHP3",TRUE
"NPHP4",TRUE
"NPHS1",TRUE
"NPHS2",TRUE
"NPIP",TRUE
"NPL",TRUE
"NPLOC4",TRUE
"NPM1",TRUE
"NPM2",TRUE
"NPM3",TRUE
"NPNT",TRUE
"NPPA",TRUE
"NPPB",TRUE
"NPPC",TRUE
"NPR1",TRUE
"NPR2",TRUE
"NPR3",TRUE
"NPS",TRUE
"NPSR1",TRUE
"NPTN",TRUE
"NPTX1",TRUE
"NPTX2",TRUE
"NPTXR",TRUE
"NPVF",TRUE
"NPW",TRUE
"NPY",TRUE
"NPY1R",TRUE
"NPY2R",TRUE
"NPY5R",TRUE
"NPY6R",TRUE
"NQO1",TRUE
"NQO2",TRUE
"NR0B1",TRUE
"NR0B2",TRUE
"NR1D1",TRUE
"NR1D2",TRUE
"NR1H2",TRUE
"NR1H3",TRUE
"NR1H4",TRUE
"NR1I2",TRUE
"NR1I3",TRUE
"NR2C1",TRUE
"NR2C2",TRUE
"NR2C2AP",TRUE
"NR2E1",TRUE
"NR2E3",TRUE
"NR2F1",TRUE
"NR2F2",TRUE
"NR2F6",TRUE
"NR3C1",TRUE
"NR3C2",TRUE
"NR4A1",TRUE
"NR4A2",TRUE
"NR4A3",TRUE
"NR5A1",TRUE
"NR5A2",TRUE
"NR6A1",TRUE
"NRAP",TRUE
"NRARP",TRUE
"NRAS",TRUE
"NRBF2",TRUE
"NRBP1",TRUE
"NRBP2",TRUE
"NRCAM",TRUE
"NRD1",TRUE
"NRF1",TRUE
"NRG1",TRUE
"NRG2",TRUE
"NRG3",TRUE
"NRG4",TRUE
"NRGN",TRUE
"NRIP1",TRUE
"NRIP2",TRUE
"NRIP3",TRUE
"NRK",TRUE
"NRL",TRUE
"NRM",TRUE
"NRN1",TRUE
"NRN1L",TRUE
"NRP1",TRUE
"NRP2",TRUE
"NRSN1",TRUE
"NRSN2",TRUE
"NRTN",TRUE
"NRXN1",TRUE
"NRXN2",TRUE
"NRXN3",TRUE
"NSBP1",TRUE
"NSD1",TRUE
"NSDHL",TRUE
"NSF",TRUE
"NSFL1C",TRUE
"NSL1",TRUE
"NSMAF",TRUE
"NSMCE1",TRUE
"NSMCE2",TRUE
"NSMCE4A",TRUE
"NSUN2",TRUE
"NSUN3",TRUE
"NSUN4",TRUE
"NSUN5",TRUE
"NSUN5B",TRUE
"NSUN5C",TRUE
"NSUN6",TRUE
"NSUN7",TRUE
"NT5C",TRUE
"NT5C1A",TRUE
"NT5C1B",TRUE
"NT5C2",TRUE
"NT5C3",TRUE
"NT5C3L",TRUE
"NT5DC1",TRUE
"NT5DC2",TRUE
"NT5DC3",TRUE
"NT5E",TRUE
"NT5M",TRUE
"NTAN1",TRUE
"NTF3",TRUE
"NTF4",TRUE
"NTF5",TRUE
"NTHL1",TRUE
"NTM",TRUE
"NTN1",TRUE
"NTN3",TRUE
"NTN4",TRUE
"NTN5",TRUE
"NTNG1",TRUE
"NTNG2",TRUE
"NTRK1",TRUE
"NTRK2",TRUE
"NTRK3",TRUE
"NTS",TRUE
"NTSR1",TRUE
"NTSR2",TRUE
"NUAK1",TRUE
"NUAK2",TRUE
"NUB1",TRUE
"NUBP1",TRUE
"NUBP2",TRUE
"NUBPL",TRUE
"NUCB1",TRUE
"NUCB2",TRUE
"NUCKS1",TRUE
"NUDC",TRUE
"NUDCD1",TRUE
"NUDCD2",TRUE
"NUDCD3",TRUE
"NUDT1",TRUE
"NUDT10",TRUE
"NUDT11",TRUE
"NUDT12",TRUE
"NUDT13",TRUE
"NUDT14",TRUE
"NUDT15",TRUE
"NUDT16",TRUE
"NUDT16L1",TRUE
"NUDT16P",TRUE
"NUDT17",TRUE
"NUDT18",TRUE
"NUDT2",TRUE
"NUDT21",TRUE
"NUDT22",TRUE
"NUDT3",TRUE
"NUDT4",TRUE
"NUDT4P1",TRUE
"NUDT5",TRUE
"NUDT6",TRUE
"NUDT7",TRUE
"NUDT8",TRUE
"NUDT9",TRUE
"NUDT9P1",TRUE
"NUF2",TRUE
"NUFIP1",TRUE
"NUFIP2",TRUE
"NUMA1",TRUE
"NUMB",TRUE
"NUMBL",TRUE
"NUP107",TRUE
"NUP133",TRUE
"NUP153",TRUE
"NUP155",TRUE
"NUP160",TRUE
"NUP188",TRUE
"NUP205",TRUE
"NUP210",TRUE
"NUP210L",TRUE
"NUP214",TRUE
"NUP35",TRUE
"NUP37",TRUE
"NUP43",TRUE
"NUP50",TRUE
"NUP54",TRUE
"NUP62",TRUE
"NUP62CL",TRUE
"NUP85",TRUE
"NUP88",TRUE
"NUP93",TRUE
"NUP98",TRUE
"NUPL1",TRUE
"NUPL2",TRUE
"NUPR1",TRUE
"NUS1",TRUE
"NUSAP1",TRUE
"NUTF2",TRUE
"NVL",TRUE
"NWD1",TRUE
"NXF1",TRUE
"NXF2",TRUE
"NXF3",TRUE
"NXF4",TRUE
"NXF5",TRUE
"NXN",TRUE
"NXNL1",TRUE
"NXNL2",TRUE
"NXPH1",TRUE
"NXPH2",TRUE
"NXPH3",TRUE
"NXPH4",TRUE
"NXT1",TRUE
"NXT2",TRUE
"NYNRIN",TRUE
"NYX",TRUE
"OAF",TRUE
"OAS1",TRUE
"OAS2",TRUE
"OAS3",TRUE
"OASL",TRUE
"OAT",TRUE
"OAZ1",TRUE
"OAZ2",TRUE
"OAZ3",TRUE
"OBFC1",TRUE
"OBFC2A",TRUE
"OBFC2B",TRUE
"OBP2A",TRUE
"OBSCN",TRUE
"OC90",TRUE
"OCA2",TRUE
"OCEL1",TRUE
"OCIAD1",TRUE
"OCIAD2",TRUE
"OCLM",TRUE
"OCLN",TRUE
"OCM",TRUE
"OCM2",TRUE
"OCRL",TRUE
"ODAM",TRUE
"ODC1",TRUE
"ODF1",TRUE
"ODF2",TRUE
"ODF2L",TRUE
"ODF3",TRUE
"ODF3B",TRUE
"ODF3L1",TRUE
"ODF3L2",TRUE
"ODF4",TRUE
"ODZ1",TRUE
"ODZ2",TRUE
"ODZ3",TRUE
"ODZ4",TRUE
"OFCC1",TRUE
"OFD1",TRUE
"OGDH",TRUE
"OGDHL",TRUE
"OGFOD1",TRUE
"OGFOD2",TRUE
"OGFR",TRUE
"OGFRL1",TRUE
"OGG1",TRUE
"OGN",TRUE
"OGT",TRUE
"OIP5",TRUE
"OIT3",TRUE
"OKL38",TRUE
"OLA1",TRUE
"OLAH",TRUE
"OLFM1",TRUE
"OLFM2",TRUE
"OLFM3",TRUE
"OLFM4",TRUE
"OLFML1",TRUE
"OLFML2A",TRUE
"OLFML2B",TRUE
"OLFML3",TRUE
"OLIG2",TRUE
"OLIG3",TRUE
"OLR1",TRUE
"OMA1",TRUE
"OMD",TRUE
"OMG",TRUE
"OMP",TRUE
"ONECUT1",TRUE
"ONECUT2",TRUE
"ONECUT3",TRUE
"OOEP",TRUE
"OPA1",TRUE
"OPA3",TRUE
"OPALIN",TRUE
"OPCML",TRUE
"OPHN1",TRUE
"OPLAH",TRUE
"OPN1LW",TRUE
"OPN1MW",TRUE
"OPN1MW2",TRUE
"OPN1SW",TRUE
"OPN3",TRUE
"OPN4",TRUE
"OPN5",TRUE
"OPRD1",TRUE
"OPRK1",TRUE
"OPRL1",TRUE
"OPRM1",TRUE
"OPTC",TRUE
"OPTN",TRUE
"OR10A2",TRUE
"OR10A3",TRUE
"OR10A4",TRUE
"OR10A5",TRUE
"OR10A6",TRUE
"OR10A7",TRUE
"OR10AD1",TRUE
"OR10AG1",TRUE
"OR10C1",TRUE
"OR10G2",TRUE
"OR10G3",TRUE
"OR10G4",TRUE
"OR10G7",TRUE
"OR10G8",TRUE
"OR10G9",TRUE
"OR10H1",TRUE
"OR10H2",TRUE
"OR10H3",TRUE
"OR10H4",TRUE
"OR10H5",TRUE
"OR10J1",TRUE
"OR10J3",TRUE
"OR10J5",TRUE
"OR10K1",TRUE
"OR10K2",TRUE
"OR10P1",TRUE
"OR10Q1",TRUE
"OR10R2",TRUE
"OR10S1",TRUE
"OR10T2",TRUE
"OR10V1",TRUE
"OR10W1",TRUE
"OR10X1",TRUE
"OR10Z1",TRUE
"OR11A1",TRUE
"OR11G2",TRUE
"OR11H1",TRUE
"OR11H12",TRUE
"OR11H4",TRUE
"OR11H6",TRUE
"OR11L1",TRUE
"OR12D2",TRUE
"OR12D3",TRUE
"OR13A1",TRUE
"OR13C2",TRUE
"OR13C3",TRUE
"OR13C4",TRUE
"OR13C5",TRUE
"OR13C8",TRUE
"OR13C9",TRUE
"OR13D1",TRUE
"OR13F1",TRUE
"OR13G1",TRUE
"OR13H1",TRUE
"OR13J1",TRUE
"OR14A16",TRUE
"OR14C36",TRUE
"OR14I1",TRUE
"OR14J1",TRUE
"OR1A1",TRUE
"OR1A2",TRUE
"OR1B1",TRUE
"OR1C1",TRUE
"OR1D2",TRUE
"OR1D4",TRUE
"OR1D5",TRUE
"OR1E1",TRUE
"OR1E2",TRUE
"OR1F1",TRUE
"OR1F2P",TRUE
"OR1G1",TRUE
"OR1I1",TRUE
"OR1J1",TRUE
"OR1J2",TRUE
"OR1J4",TRUE
"OR1K1",TRUE
"OR1L1",TRUE
"OR1L3",TRUE
"OR1L4",TRUE
"OR1L6",TRUE
"OR1L8",TRUE
"OR1M1",TRUE
"OR1N1",TRUE
"OR1N2",TRUE
"OR1Q1",TRUE
"OR1S1",TRUE
"OR1S2",TRUE
"OR2A1",TRUE
"OR2A12",TRUE
"OR2A14",TRUE
"OR2A2",TRUE
"OR2A20P",TRUE
"OR2A25",TRUE
"OR2A4",TRUE
"OR2A42",TRUE
"OR2A5",TRUE
"OR2A7",TRUE
"OR2A9P",TRUE
"OR2AE1",TRUE
"OR2AG1",TRUE
"OR2AG2",TRUE
"OR2AK2",TRUE
"OR2AT4",TRUE
"OR2B11",TRUE
"OR2B2",TRUE
"OR2B3P",TRUE
"OR2B6",TRUE
"OR2C1",TRUE
"OR2C3",TRUE
"OR2D2",TRUE
"OR2D3",TRUE
"OR2F1",TRUE
"OR2F2",TRUE
"OR2G2",TRUE
"OR2G3",TRUE
"OR2G6",TRUE
"OR2H1",TRUE
"OR2H2",TRUE
"OR2J2",TRUE
"OR2J3",TRUE
"OR2K2",TRUE
"OR2L13",TRUE
"OR2L1P",TRUE
"OR2L2",TRUE
"OR2L3",TRUE
"OR2L8",TRUE
"OR2M1P",TRUE
"OR2M2",TRUE
"OR2M3",TRUE
"OR2M4",TRUE
"OR2M5",TRUE
"OR2M7",TRUE
"OR2S2",TRUE
"OR2T1",TRUE
"OR2T10",TRUE
"OR2T11",TRUE
"OR2T12",TRUE
"OR2T27",TRUE
"OR2T3",TRUE
"OR2T33",TRUE
"OR2T35",TRUE
"OR2T4",TRUE
"OR2T5",TRUE
"OR2T6",TRUE
"OR2T8",TRUE
"OR2V2",TRUE
"OR2W1",TRUE
"OR2W3",TRUE
"OR2W5",TRUE
"OR2Y1",TRUE
"OR2Z1",TRUE
"OR3A1",TRUE
"OR3A2",TRUE
"OR3A3",TRUE
"OR3A4",TRUE
"OR4A15",TRUE
"OR4A16",TRUE
"OR4A47",TRUE
"OR4A5",TRUE
"OR4B1",TRUE
"OR4C11",TRUE
"OR4C12",TRUE
"OR4C13",TRUE
"OR4C15",TRUE
"OR4C16",TRUE
"OR4C3",TRUE
"OR4C45",TRUE
"OR4C46",TRUE
"OR4C6",TRUE
"OR4D1",TRUE
"OR4D10",TRUE
"OR4D11",TRUE
"OR4D2",TRUE
"OR4D5",TRUE
"OR4D6",TRUE
"OR4D9",TRUE
"OR4E2",TRUE
"OR4F15",TRUE
"OR4F17",TRUE
"OR4F21",TRUE
"OR4F29",TRUE
"OR4F3",TRUE
"OR4F4",TRUE
"OR4F5",TRUE
"OR4F6",TRUE
"OR4K1",TRUE
"OR4K13",TRUE
"OR4K14",TRUE
"OR4K15",TRUE
"OR4K17",TRUE
"OR4K2",TRUE
"OR4K5",TRUE
"OR4L1",TRUE
"OR4M1",TRUE
"OR4M2",TRUE
"OR4N2",TRUE
"OR4N4",TRUE
"OR4N5",TRUE
"OR4P4",TRUE
"OR4Q3",TRUE
"OR4S1",TRUE
"OR4S2",TRUE
"OR4X1",TRUE
"OR4X2",TRUE
"OR51A2",TRUE
"OR51A4",TRUE
"OR51A7",TRUE
"OR51B2",TRUE
"OR51B4",TRUE
"OR51B5",TRUE
"OR51B6",TRUE
"OR51D1",TRUE
"OR51E1",TRUE
"OR51E2",TRUE
"OR51F1",TRUE
"OR51F2",TRUE
"OR51G1",TRUE
"OR51G2",TRUE
"OR51I1",TRUE
"OR51I2",TRUE
"OR51L1",TRUE
"OR51M1",TRUE
"OR51Q1",TRUE
"OR51S1",TRUE
"OR51T1",TRUE
"OR51V1",TRUE
"OR52A1",TRUE
"OR52A4",TRUE
"OR52A5",TRUE
"OR52B2",TRUE
"OR52B4",TRUE
"OR52B6",TRUE
"OR52D1",TRUE
"OR52E2",TRUE
"OR52E4",TRUE
"OR52E6",TRUE
"OR52E8",TRUE
"OR52H1",TRUE
"OR52I1",TRUE
"OR52I2",TRUE
"OR52J3",TRUE
"OR52K1",TRUE
"OR52K2",TRUE
"OR52L1",TRUE
"OR52M1",TRUE
"OR52N1",TRUE
"OR52N2",TRUE
"OR52N4",TRUE
"OR52N5",TRUE
"OR52R1",TRUE
"OR52W1",TRUE
"OR56A1",TRUE
"OR56A3",TRUE
"OR56A4",TRUE
"OR56B1",TRUE
"OR56B4",TRUE
"OR5A1",TRUE
"OR5A2",TRUE
"OR5AC2",TRUE
"OR5AK2",TRUE
"OR5AN1",TRUE
"OR5AP2",TRUE
"OR5AR1",TRUE
"OR5AS1",TRUE
"OR5AU1",TRUE
"OR5AY1",TRUE
"OR5B12",TRUE
"OR5B17",TRUE
"OR5B2",TRUE
"OR5B21",TRUE
"OR5B3",TRUE
"OR5C1",TRUE
"OR5D13",TRUE
"OR5D14",TRUE
"OR5D16",TRUE
"OR5D18",TRUE
"OR5F1",TRUE
"OR5H1",TRUE
"OR5H14",TRUE
"OR5H15",TRUE
"OR5H2",TRUE
"OR5H6",TRUE
"OR5I1",TRUE
"OR5J2",TRUE
"OR5K1",TRUE
"OR5K2",TRUE
"OR5K3",TRUE
"OR5K4",TRUE
"OR5L1",TRUE
"OR5L2",TRUE
"OR5M1",TRUE
"OR5M10",TRUE
"OR5M11",TRUE
"OR5M3",TRUE
"OR5M8",TRUE
"OR5M9",TRUE
"OR5P2",TRUE
"OR5P3",TRUE
"OR5R1",TRUE
"OR5T1",TRUE
"OR5T2",TRUE
"OR5T3",TRUE
"OR5V1",TRUE
"OR5W2",TRUE
"OR6A2",TRUE
"OR6B1",TRUE
"OR6B2",TRUE
"OR6B3",TRUE
"OR6C1",TRUE
"OR6C2",TRUE
"OR6C3",TRUE
"OR6C4",TRUE
"OR6C6",TRUE
"OR6C65",TRUE
"OR6C68",TRUE
"OR6C70",TRUE
"OR6C74",TRUE
"OR6C75",TRUE
"OR6C76",TRUE
"OR6F1",TRUE
"OR6K2",TRUE
"OR6K3",TRUE
"OR6K6",TRUE
"OR6M1",TRUE
"OR6N1",TRUE
"OR6N2",TRUE
"OR6P1",TRUE
"OR6Q1",TRUE
"OR6S1",TRUE
"OR6T1",TRUE
"OR6V1",TRUE
"OR6W1P",TRUE
"OR6X1",TRUE
"OR6Y1",TRUE
"OR7A10",TRUE
"OR7A17",TRUE
"OR7A5",TRUE
"OR7C1",TRUE
"OR7C2",TRUE
"OR7D2",TRUE
"OR7D4",TRUE
"OR7E156P",TRUE
"OR7E24",TRUE
"OR7E37P",TRUE
"OR7E91P",TRUE
"OR7G1",TRUE
"OR7G2",TRUE
"OR7G3",TRUE
"OR8A1",TRUE
"OR8B12",TRUE
"OR8B2",TRUE
"OR8B3",TRUE
"OR8B4",TRUE
"OR8B8",TRUE
"OR8D1",TRUE
"OR8D2",TRUE
"OR8D4",TRUE
"OR8G1",TRUE
"OR8G2",TRUE
"OR8G5",TRUE
"OR8H1",TRUE
"OR8H2",TRUE
"OR8H3",TRUE
"OR8I2",TRUE
"OR8J1",TRUE
"OR8J3",TRUE
"OR8K1",TRUE
"OR8K3",TRUE
"OR8K5",TRUE
